"","QuadID","species","poros","rtd","frdmc","rdmc","rbranch","srl","agdmc","agbio","ldmc","sla","height","Replicate","Transect","Distance_m","plot","enclos","elev","DAYSUB","SUBN","FREQ","INTEN","d1","d2","d3","d4","r1","r2","r3","r4","nh4","no3","po4"
"688","Q4-3-24","LOBper",23.491237244898,0.03,0.061,0.061,2.22,81.79,0.129,0.059,0.14,43.02857143,1.2,4,3,24,"R4T3",0,0.191297993,135.5,23,79.95652174,55.88542087,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 20","C 4 1 20","C 4 3 30","C 4 1 30",1.567031403,1.200477054,0.559099554
"689","Q4-3-24","LEPman",23.491237244898,0.029,0.054,0.054,4.4,159.08,0.188,0.024,0.192,34.64,0.6,4,3,24,"R4T3",0,0.191297993,135.5,23,79.95652174,55.88542087,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 20","C 4 1 20","C 4 3 30","C 4 1 30",1.567031403,1.200477054,0.559099554
"690","Q4-3-24","PARcan",5,0.1,0.217,0.217,3.89,146.35,0.246,0.149,0.272,16.57142857,2.7,4,3,24,"R4T3",0,0.191297993,135.5,23,79.95652174,55.88542087,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 20","C 4 1 20","C 4 3 30","C 4 1 30",1.567031403,1.200477054,0.559099554
"691","Q4-3-24","PARcan",27.27,0.115,0.25,0.25,2.8,100.09,0.212,0.052,0.2,32.31818182,2.6,4,3,24,"R4T3",0,0.191297993,135.5,23,79.95652174,55.88542087,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 20","C 4 1 20","C 4 3 30","C 4 1 30",1.567031403,1.200477054,0.559099554
"692","Q4-3-24","CARgau",18.57,0.338,0.299,0.299,9,12.62,0.309,0.248,0.281,15.06648936,8.5,4,3,24,"R4T3",0,0.191297993,135.5,23,79.95652174,55.88542087,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 20","C 4 1 20","C 4 3 30","C 4 1 30",1.567031403,1.200477054,0.559099554
"693","Q4-3-26","EPIang",20.75,0.107,0.165,0.165,2.59,33.43,0.227,0.758,0.265,15.08474576,4.1,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"694","Q4-3-26","EPIang",14.5,0.072,0.11,0.11,2.36,60.9,0.223,0.222,0.262,22.84020619,1,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"695","Q4-3-26","CARgau",7.61,0.239,0.223,0.223,3.86,21.65,0.433,0.039,0.425,10.59555556,4.6,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"696","Q4-3-26","GALper",16.95,0.111,0.204,0.204,3.76,93.29,0.235,0.052,0.3,35.66666667,2.6,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"697","Q4-3-26","LOBper",15.65,0.121,0.158,0.158,2.98,17.18,0.2,0.109,0.267,40.75,4.2,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"698","Q4-3-26","PLAtri",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,11.1096287703016,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"699","Q4-3-26","JUNart",45.48,0.124,0.267,0.304,6.24,48.56,0.431,1.286,0.449,8.655870445,22.4,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"700","Q4-3-26","PARcan",23.491237244898,0.092,0.22,0.22,3.65,149.56,0.352793087891637,0.68,0.247,22.72972973,1.8,4,3,26,"R4T3",0,0.260544908,92.75,6,363.5,35.82735917,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.705303826,1.168483369,0.396496906
"701","Q4-3-28","AGRcap",36.36,0.183,0.256,0.256,7.66,71.58,0.351,0.773,0.4,19.50574713,13.4,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"702","Q4-3-28","PLAtri",23.65,0.158486293206198,0.281,0.288,4.65,6.08,0.169,1.173,0.151,10.61027837,3.2,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"703","Q4-3-28","EPIang",8.29,0.127,0.183,0.183,3.39,63.55,0.257,0.766,0.307,16.36015326,4.4,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"704","Q4-3-28","GALper",23.85,0.097,0.149,0.149,4.71,81.23,0.187,0.039,0.263,32.19047619,2.9,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"705","Q4-3-28","PARcan",23.491237244898,0.064,0.14,0.14,2.63,176.26,0.278,0.023,0.19,32,2.3,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"706","Q4-3-28","CARgau",14.84,0.238,0.257,0.257,8.66,8.42,0.345,0.138,0.393,10.01481481,10,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"707","Q4-3-28","JUNart",41.67,0.102,0.251,0.257,6.52,47.65,0.316,1.051,0.343,8.558823529,9.7,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"708","Q4-3-28","EPIang",6.94,0.075,0.122,0.122,2.96,73.73,0.204,0.225,0.211,20.47457627,2,4,3,28,"R4T3",0,0.339666189,63.25,8,268.5555556,20.54803755,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 1 20",1.876196343,1.156351771,0.21306254
"709","Q4-3-30","AGRcap",26.95,0.16,0.375,0.213,5.45,41.78,0.475,1.534,0.355,15.7680798,20.7,4,3,30,"R4T3",0,0.426536949,33.375,10,241.4545455,9.631351928,0.982950079,0.012135186,0.002457368,0.002457368,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 3 40",2.383958466,1.351581707,0.248437605
"710","Q4-3-30","ANTodo",19.61,0.181,0.219,0.219,8.56,21.99,0.295,0.689,0.277,24.6442953,20,4,3,30,"R4T3",0,0.426536949,33.375,10,241.4545455,9.631351928,0.982950079,0.012135186,0.002457368,0.002457368,"C 4 3 30","C 4 1 30","C 4 3 20","C 4 3 40",2.383958466,1.351581707,0.248437605
"711","Q4-3-32","JUNeff",31.37,0.204,0.218,0.262,10.54,35.09,0.586,9.013,0.405,3.765294479,83,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"712","Q4-3-32","PILpil",6.29,0.175,0.175,0.175,4.68,9.67,0.167,0.46,0.163,41.07641921,18,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"713","Q4-3-32","ANTodo",29.07,0.165,0.282,0.266,9.78,67.2,0.382,2.565,0.278,26.84819413,33,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"714","Q4-3-32","AGRcap",25.59,0.321,0.242892156862745,0.549,7.57,19.62,0.566,2.411,0.373,32.51393728,40.4,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"715","Q4-3-32","CARova",14.77,0.36,0.357,0.351,6.82,18.26,0.355,0.621,0.355,14.3248754,39,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"716","Q4-3-32","PILpil",6.25,0.183,0.238,0.228,1.35,16.72,0.192,0.922,0.209,27.60940032,7.8,4,3,32,"R4T3",0,0.543408349,4,2,963.6666667,0.478266161,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.762654736,0.938437398,-0.343000033
"717","Q4-3-34","ANTodo",45.39,0.112,0.249,0.249,9.08,67.16,0.462,0.629,0.367,23.89633081,37,4,3,34,"R4T3",0,0.779316604,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.444117433,0.739200611,-0.618762985
"718","Q4-3-34","PILpil",12.16,0.258,0.236,0.24,2.44,15.29,0.207,2.566,0.225,15.98054475,11,4,3,34,"R4T3",0,0.779316604,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.444117433,0.739200611,-0.618762985
"719","Q4-3-34","AGRcap",44.28,0.206,0.368,0.28,8.26,92.71,0.522,1.501,0.469,8.332212508,34.5,4,3,34,"R4T3",0,0.779316604,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.444117433,0.739200611,-0.618762985
"720","Q4-3-34","CARova",26.17,0.285,0.348,0.309,7.27,27.65,0.399,2.243,0.379,14.06628426,46,4,3,34,"R4T3",0,0.779316604,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 30","C 4 1 30","C 4 3 40","C 4 1 40",1.444117433,0.739200611,-0.618762985
"721","Q4-3-36","PILoff",10.41,0.17,0.22,0.253,1.34,15.47,0.275,0.244,0.278,14.89522059,2.2,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"722","Q4-3-36","ANTodo",23.78,0.138,0.317,0.191,7.67,101.61,0.473,1.989,0.357,15.54804469,16,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"723","Q4-3-36","AGRcap",16.04,0.365,0.346,0.346,8.71,17.29,0.48,1.519,0.524,14.97428958,33.5,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"724","Q4-3-36","PILpil",10.88,0.159,0.217,0.223,1.26,10.59,0.247,0.414,0.251,17.86282579,4.7,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"725","Q4-3-36","PILpil",9.56,0.182,0.203,0.239,1.54,14.23,0.199,0.582,0.205,18.8410596,5,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"726","Q4-3-36","FESnov",3.88,0.179,0.281,0.371,10.24,75.03,0.665,8.593,0.427,8.520971302,24.4,4,3,36,"R4T3",0,1.085972247,0,0,2923,0,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",1.089568971,0.535821934,-0.906171071
"727","Q4-3-38","FESnov",15.84,0.15,0.349,0.478,7.52,107.16,0.533,3.287,0.49,9.629324547,11.9,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"728","Q4-3-38","LEUfra",7.29,0.631,0.473,0.462,7.33,2.92,0.534,0.775,0.584,7.37037037,2.5,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"729","Q4-3-38","FESnov",4.86,0.255,0.45,0.422,4.49,34.3,0.694,6.592,0.583,8.057786484,27.5,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"730","Q4-3-38","MUEaxi",7.41,0.505,0.481,0.481,0.89,1.11,0.444,0.462,0.372,9.222857143,1.3,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"731","Q4-3-38","LEUfra",2.21,0.478,0.455,0.260117717003567,2.74,9.78,0.582,0.265,0.565,8.014440433,4,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"732","Q4-3-38","PILoff",6.6,0.177,0.212,0.260117717003567,1.42,11.57,0.305,0.349,0.324,8.062200957,1,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"733","Q4-3-38","AGRcap",29.03,0.232,0.31,0.31,9.95,44.87,0.702,4.35,0.582,10.7628866,19,4,3,38,"R4T3",0,1.702100193,0,0,2923,0,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.597024587,0.298862088,-1.308504736
"734","Q4-3-4","MYRpro",30.9,0.142,0.207,0.207,3.84,31.47,0.246,0.198,0.271,37.84210526,2.9,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"735","Q4-3-4","MYRpro",28.29,0.074,0.132,0.132,1.13,39.11,0.25,0.217,0.218,15.8843092639752,2,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"736","Q4-3-4","LACstr",44.68,0.093,0.242,0.260117717003567,2.71,78.08,0.273,0.195,0.336,13.33333333,5,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"737","Q4-3-4","GALper",36.62,0.081,0.144,0.144,2.12,65.39,0.158,0.057,0.178,15.8843092639752,1.8,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"738","Q4-3-4","ELApus",14.29,0.167,0.335,0.335,8.26,52.07,0.438,0.013,0.438,2.105263158,5.1,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"739","Q4-3-4","LEPman",23.491237244898,0.11,0.073,0.073,0.57,48.03,0.264,0.033,0.229,15.8843092639752,0.5,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"740","Q4-3-4","POTche",23.491237244898,0.081,0.108,0.108,3.73,16.51,0.451,0.045,0.527,13.50574713,0.9,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"741","Q4-3-4","PARcan",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,2.16,74.680973871734,0.201,0.114,0.153,15.8843092639752,1,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"742","Q4-3-4","CRAsin",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,0.4,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"743","Q4-3-4","PILoff",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,11.1096287703016,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"744","Q4-3-4","LILrut",18.65,0.074,0.158,0.158,4.15,25.6,0.167,0.337,0.159,9.103448276,8.7,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"745","Q4-3-4","ELAacu",44.85,0.289,0.309,0.309,7.34,9.33,0.304,2.433,0.324,5.319845284,36,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"746","Q4-3-4","AMPflu",21.98,0.212,0.255,0.255,8.09,31.75,0.375,0.252,0.394,7.511961722,4.7,4,3,4,"R4T3",0,0.066967739,195.125,28,48.64285714,118.7336005,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 0","C 4 1 0","C 4 3 10","C 4 1 10",0.784400235,1.391986213,-3.121790243
"747","Q4-3-40","PILoff",10.42,0.192,0.147,0.147,1.85,8.64,0.253,0.222,0.271,16.69047619,4,4,3,40,"R4T3",0,2.398974717,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",-0.456630102,-0.063166196,-3.624578846
"748","Q4-3-40","AGRcap",43.4,0.24,0.358,0.358,4.64,17.38,0.533,0.652,0.469,13.91911765,21,4,3,40,"R4T3",0,2.398974717,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",-0.456630102,-0.063166196,-3.624578846
"749","Q4-3-40","MUEaxi",11.76,0.085,0.34,0.34,3.71,257.06,0.429,1.974,0.291,13.33484163,2.1,4,3,40,"R4T3",0,2.398974717,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",-0.456630102,-0.063166196,-3.624578846
"750","Q4-3-40","FESnov",8.81,0.183,0.248,0.432,3.95,38.53,0.64,4.04,0.548,9.386861314,12.5,4,3,40,"R4T3",0,2.398974717,0,0,2923,0,0.982998126,0.012135779,0.002457488,0.002408607,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",-0.456630102,-0.063166196,-3.624578846
"751","Q4-3-42","MUEaxi",12.66,0.635,0.462,0.462,3.44,2.05,0.382,0.842,0.319,11.76119403,2,4,3,42,"R4T3",0,2.927115205,0,0,2923,0,0.491692499,0.34553993,0.081954974,0.080812596,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.351965946,0.204112594,-1.478255718
"752","Q4-3-42","AGRcap",28.66,0.151,0.237,0.237,3.21,39.49,0.557,1.254,0.47,9.931034483,12.9,4,3,42,"R4T3",0,2.927115205,0,0,2923,0,0.491692499,0.34553993,0.081954974,0.080812596,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.351965946,0.204112594,-1.478255718
"753","Q4-3-42","LEUfra",4.02,0.665,0.494,0.494,4.31,3.04,0.546,0.784,0.595,9.740458015,2.1,4,3,42,"R4T3",0,2.927115205,0,0,2923,0,0.491692499,0.34553993,0.081954974,0.080812596,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.351965946,0.204112594,-1.478255718
"754","Q4-3-42","LEUfra",7.94,0.677,0.477,0.477,6.33,6.46,0.582,0.212,0.515,7.954285714,2.6,4,3,42,"R4T3",0,2.927115205,0,0,2923,0,0.491692499,0.34553993,0.081954974,0.080812596,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.351965946,0.204112594,-1.478255718
"755","Q4-3-42","PILoff",7.05,0.247,0.252,0.252,4.52,3.13,0.262,0.443,0.326,11.32450331,2,4,3,42,"R4T3",0,2.927115205,0,0,2923,0,0.491692499,0.34553993,0.081954974,0.080812596,"C 4 3 40","C 4 1 40","C 4 3 30","C 4 1 30",0.351965946,0.204112594,-1.478255718
"756","Q4-3-6","POTche",42.08,0.074,0.127,0.127,1.98,18.05,0.212,0.017,0.227,15.8843092639752,1.9,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"757","Q4-3-6","ELAacu",61.88,0.115,0.261,0.333,3.98,51,0.324,5.703,0.318,15.8843092639752,21.1,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"758","Q4-3-6","ELApus",52.94,0.191,0.347,0.342,0.99,57.11,0.468,0.028,0.444,15.8843092639752,3.5,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"759","Q4-3-6","LOBper",22.68,0.018,0.031,0.031,1.44,254.3,0.159,0.189,0.2,15.8843092639752,0.7,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"760","Q4-3-6","LACstr",40,0.106,0.186,0.186,5.23,43.72,0.243,0.116,0.317,15.8843092639752,5.2,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"761","Q4-3-6","LAClya",39.66,0.126,0.239,0.239,6.78,80.89,0.336,0.711,0.346,17.21390374,7.3,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"762","Q4-3-6","LILrut",29.57,0.06,0.12,0.12,3.52,43.98,0.14,0.2,0.123,18.784,2.5,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"763","Q4-3-6","MYRpro",18.75,0.065,0.121,0.121,2.02,42.33,0.17,0.236,0.219,15.8843092639752,1,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"764","Q4-3-6","CRAsin",23.491237244898,0.158486293206198,0.242892156862745,0.260117717003567,5.0875,74.680973871734,0.352793087891637,2.1508358556461,0.346662721893491,15.8843092639752,0.3,4,3,6,"R4T3",0,0.070211528,192,29,47.82758621,116.7878588,0.313425508,0.279639187,0.208952606,0.197982699,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.609095396,1.264492778,-2.990735389
"765","Q4-3-8","LACstr",68.87,0.135,0.259,0.229,3.72,64.91,0.256,0.364,0.389,15.8843092639752,10.5,4,3,8,"R4T3",0,0.065736198,196.625,25,54,119.486673,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.37887148,1.131525591,-2.898278642
"766","Q4-3-8","AMPflu",25,0.1,0.088,0.088,1.02,196,0.378,0.203,0.5,10.625,2.5,4,3,8,"R4T3",0,0.065736198,196.625,25,54,119.486673,0.455549782,0.320140413,0.113895786,0.110414019,"C 4 3 10","C 4 1 10","C 4 3 0","C 4 1 0",0.37887148,1.131525591,-2.898278642
